Name,Identifier,Sub_Identifier,Prosopographical_Reference,Prosopographical_Reference_id,Work,Edition,Edition_id,Passage,Book,Casaubon_Reference,Kaibel_Reference,Is_Range,Note_Reference
Homer,"epic poet",,,,,,,,1,1.9b,1.15,range,
Homer,"epic poet",,,,,,,,1,1.9c,1.15@1.16,range,
Homer,"epic poet",,,,,,,,1,1.9d,1.16,range,
Homer,"epic poet",,,,,,,,1,1.9e,1.16,range,
Homer,"epic poet",,,,,,,,1,1.9f,1.16,range,
Homer,"epic poet",,,,,,,,1,1.10a,1.16@1.17,range,
Homer,"epic poet",,,,,,,,1,1.10b,1.17,range,
Homer,"epic poet",,,,,,,,1,1.10c,1.17,range,
Homer,"epic poet",,,,,,,,1,1.10d,1.17@1.18,range,
Homer,"epic poet",,,,,,,,1,1.10e,1.18,range,
Homer,"epic poet",,,,,,,,1,1.10f,1.18,range,
Homer,"epic poet",,,,,,,,1,1.11a,1.18,range,
Homer,"epic poet",,,,,,,,1,1.11b,1.18@1.19,range,
Homer,"epic poet",,,,,,,,1,1.11c,1.19,range,
Homer,"epic poet",,,,,,,,1,1.11d,1.19,range,
Homer,"epic poet",,,,,,,,1,1.11e,1.19,range,
Homer,"epic poet",,,,,,,,1,1.11f,1.19@1.20,range,
Homer,"epic poet",,,,,,,,1,1.12a,1.20,range,
Homer,"epic poet",,,,,,,,1,1.12b,1.20,range,
Homer,"epic poet",,,,,,,,1,1.12c,1.20@1.21,range,
Homer,"epic poet",,,,,,,,1,1.12d,1.21,range,
Homer,"epic poet",,,,,,,,1,1.12e,1.21,range,
Homer,"epic poet",,,,,,,,1,1.12f,1.21,range,
Homer,"epic poet",,,,,,,,1,1.13a,1.21@1.22,range,
Homer,"epic poet",,,,,,,,1,1.13b,1.22,range,
Homer,"epic poet",,,,,,,,1,1.13c,1.22,range,
Homer,"epic poet",,,,,,,,1,1.13d,1.22@1.23,range,
Homer,"epic poet",,,,,,,,1,1.13e,1.23,range,
Homer,"epic poet",,,,,,,,1,1.13f,1.23,range,
Homer,"epic poet",,,,,,,,1,1.14a,1.23@1.24,range,
Homer,"epic poet",,,,,,,,1,1.14b,1.24,range,
Homer,"epic poet",,,,,,,,1,1.14c,1.24,range,
Homer,"epic poet",,,,,,,,1,1.14d,1.24@1.25,"range end",
Homer,"epic poet",,,,,,,,11,11.475b,11.49,,
Homer,"epic poet",,,,,,,,11,11.505b,11.112,,
Homer,"epic poet",,,,,,,,12,12.511b,12.3,,
Homer,"epic poet",,,,,,,,12,12.512e,12.6,,
Homer,"epic poet",,,,,,,,12,12.513d,12.7,,
Homer,"epic poet",,,,,,,,12,12.531a,12.40@12.41,,
Homer,"epic poet",,,,,,,,13,13.597e,13.71,"range start",
Homer,"epic poet",,,,,,,,13,13.597f,13.71,"range end",
Homer,"epic poet",,,,,,,,14,14.620b,14.12,"range start",
Homer,"epic poet",,,,,,,,14,14.620c,14.12,range,
Homer,"epic poet",,,,,,,,14,14.620d,14.12@14.13,"range end",
Homer,"epic poet",,,,,,,,14,14.624a,14.18,,
Homer,"epic poet",,,,,,,,14,14.632c,14.32,"range start",
Homer,"epic poet",,,,,,,,14,14.632d,14.32,"range end",
Homer,"epic poet",,,,,,,,14,14.638a,14.42,"range start",
Homer,"epic poet",,,,,,,,14,14.638b,14.42,"range end",
Homer,"epic poet",,,,,,,,14,14.639a,14.43,,
Homer,"epic poet",,,,,,,,14,14.653b,14.67@14.68,,
Homer,"epic poet",,,,,,,,14,14.660a,14.78@14.79,,
Homer,"epic poet",,,,,,,,15,15.699c,15.56,,
Homer,"epic poet",,,,,,,,2,2.39b,2.8@2.9,,
Homer,"epic poet",,,,,,,,2,2.41a,2.13,"range start",
Homer,"epic poet",,,,,,,,2,2.41b,2.13@2.14,range,
Homer,"epic poet",,,,,,,,2,2.41c,2.14,range,
Homer,"epic poet",,,,,,,,2,2.41d,2.14@2.15,range,
Homer,"epic poet",,,,,,,,2,2.41e,2.15,"range end",
Homer,"epic poet",,,,,,,,2,2.65b,2.68@2.69,,
Homer,"epic poet",,,,,,,,4,4.163c,4.55@4.56,,
Homer,"epic poet",,,,,,,,4,4.164c,4.57,,
Homer,"epic poet",,,,,,,,4,4.172e,4.72,,
Homer,"epic poet",,,,,,,,5,5.177a,5.3,"range start",
Homer,"epic poet",,,,,,,,5,5.177b,5.3@5.4,"range end",
Homer,"epic poet",,,,,,,,5,5.185a,5.1,"range start",
Homer,"epic poet",,,,,,,,5,5.185b,5.1,"range end",
Homer,"epic poet",,,,,,,,5,5.188a,5.13,,
Homer,"epic poet",,,,,,,,5,5.189e,5.15,,
Homer,"epic poet",,,,,,,,5,5.191d,5.17@5.18,,
Homer,"epic poet",,,,,,,,5,5.192e,5.19@5.20,,
Homer,"epic poet",,,,,,,,5,5.192f,5.20,,
Homer,"epic poet",,,,,,,,5,5.193c,5.20@5.21,,
Homer,"epic poet",,,,,,,,8,8.340f,8.25,,
Homer,"epic poet",,,,,,,,8,8.347e,8.39,,
Homer,"epic poet",,,,,,,,9,9.382f,9.29,,
Hyacinthus,"son of Amyclas of Sparta",,,,,,,,4,4.139d,4.17,,
"Hyagnis of Phrygia","credited with the invention of Phrygian scale",,,,,,,,14,14.624b,14.18,,
"Hybrias of Crete","lyric poet",,,,,PMG,,909,15,15.695f,15.50,"range start",
"Hybrias of Crete","lyric poet",,,,,PMG,,909,15,15.696a,15.50@15.51,"range end",
Hydna,"beloved of Glaucus",,,,,,,,7,7.296e,7.47@7.48,,
Hydra,"snake-like monster",,,,,,,,13,13.558a,13.6,,
Hygieia,"Health personified",,,,,,,,10,10.423d,10.21@10.22,,
Hygieia,"Health personified",,,,,,,,10,10.433a,10.41,,
Hygieia,"Health personified",,,,,,,,10,10.457d,10.86,,
Hygieia,"Health personified",,,,,,,,11,11.487a,11.73,"range start",
Hygieia,"Health personified",,,,,,,,11,11.487b,11.73@11.74,"range end",
Hygieia,"Health personified",,,,,,,,15,15.692f,15.46@15.47,"range start",
Hygieia,"Health personified",,,,,,,,15,15.693a,15.47,"range end",
Hygieia,"Health personified",,,,,,,,15,15.702a,15.63,"range start",
Hygieia,"Health personified",,,,,,,,15,15.702b,15.63,"range end",
Hymenaeus,"beloved of Argynnus",,,,,,,,13,13.603d,13.80,,
Hymenaeus,"friend of Naïs",,PAA,901530,,,,,13,13.592c,13.62,,
"Hyperbolus of Cyzicus",aulode,,Berve,"i #761",,,,,12,12.538f,12.54,,
"Hyperbolus of Cyzicus",aulode,,Stephanis,#2446,,,,,12,12.538f,12.54,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 120",6,6.266f,6.91@6.92,"range start",
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 120",6,6.267a,6.92,"range end",
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 121",13,13.586b,13.50,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 138",13,13.566f,13.21,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 13",13,13.587c,13.51@13.52,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 141",13,13.587a,13.51,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 142",13,13.587c,13.51@13.52,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 171",13,13.590d,13.58@13.59,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 183",3,3.120a,3.90,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 24",13,13.586a,13.50,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 34",14,14.616c,14.6,"range start",
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 34",14,14.616d,14.6,"range end",
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 69",10,10.424e,10.24,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"fr 86",10,10.424d,10.23@10.24,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"p 24",10,10.424d,10.23@10.24,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"p 24",11,11.483e,11.66,,
"Hyperides of Athens",orator,,PAA,902110,,"Jensen ed.",,"p 57",12,12.552d,12.77,,
"Hyperides of Athens",orator,,PAA,902110,,,,,13,13.590c,13.57@13.58,"range start",
"Hyperides of Athens",orator,,PAA,902110,,,,,13,13.590d,13.58@13.59,"range end",
"Hyperides of Athens",orator,,PAA,902110,,,,,8,8.341a,8.25@8.26,,
"Hyperides of Athens",orator,,PAA,902110,,,,,8,8.342c,8.27@8.28,,
"Hyperochus of Cyme",historian,,,,,FGrH,576,"F 1",12,12.528d,12.37,"range start",
"Hyperochus of Cyme",historian,,,,,FGrH,576,"F 1",12,12.528e,12.37@12.38,"range end",
Hyperus,"gave name to Hypereias wine",,,,,,,,1,1.31c,1.56@1.57,,
Hypsipyle,"queen of Lemnos",,,,,,,,8,8.343f,8.31,,
Hystaspes,"satrap of Media",,,,,,,,13,13.575a,13.34@13.35,,
"IG II2",,,,,,,,1407.38,11,11.476e,11.51@11.52,,
Iasion,"mortal lover of Demeter",,,,,,,,13,13.556d,13.3,,
Iason,historian,,,,,FGrH,632,"F 1",14,14.620d,14.12@14.13,,
Iatrocles,"author of treatise on cakes",,,,,,,,14,14.646a,14.54,,
Iatrocles,"author of treatise on cakes",,,,,,,,14,14.646b,14.55,,
Iatrocles,"author of treatise on cakes",,,,,,,,14,14.646e,14.55@14.56,"range start",
Iatrocles,"author of treatise on cakes",,,,,,,,14,14.646f,14.56,"range end",
Iatrocles,"author of treatise on cakes",,,,,,,,14,14.647b,14.56,"range start",
Iatrocles,"author of treatise on cakes",,,,,,,,14,14.647c,14.56@14.57,"range end",
Iatrocles,"author of treatise on cakes",,,,,,,,7,7.326e,7.130@7.131,,
"Ibycus of Rhegium","lyric poet",,,,,PMG,,285,2,2.57f,2.50,"range start",
"Ibycus of Rhegium","lyric poet",,,,,PMG,,285,2,2.58a,2.50,"range end",
"Ibycus of Rhegium","lyric poet",,,,,PMG,,286,13,13.601b,13.75@13.76,"range start",
"Ibycus of Rhegium","lyric poet",,,,,PMG,,286,13,13.601c,13.76,"range end",
"Ibycus of Rhegium","lyric poet",,,,,PMG,,288,13,13.564f,13.17@13.18,,
"Ibycus of Rhegium","lyric poet",,,,,PMG,,309,13,13.603c,13.80,"range start",
"Ibycus of Rhegium","lyric poet",,,,,PMG,,309,13,13.603d,13.80,"range end",
"Ibycus of Rhegium","lyric poet",,,,,PMG,,315,15,15.681a,15.27,,
"Ibycus of Rhegium","lyric poet",,,,,PMG,,317a-b,9,9.388e,9.40@9.41,,
"Ibycus of Rhegium","lyric poet",,,,,PMG,,321.3,3,3.86b,3.31@3.32,,
"Ibycus of Rhegium","lyric poet",,,,,PMG,,325,2,2.39b,2.8@2.9,,
"Ibycus of Rhegium","lyric poet",,,,,,,,4,4.172d,4.72,,
"Ibycus of Rhegium","lyric poet",,,,,,,,4,4.175e,4.77@4.78,,
Icarius,"father of Penelope",,,,,,,,13,13.597f,13.71,,
Ichthyas/Ichthyon,"Megarian philosopher",,,,,"Döring ed.",,"fr 47",8,8.335a,8.12,,
Ichthys,"son of Atargatis",,,,,,,,8,8.346e,8.37,,
Idaeus,"Homeric herald",,,,,,,,10,10.425d,10.25@10.26,,
"Idomeneus of Lampsacus","friend of Epicurus",,,,,,,,7,7.279f,7.10@7.11,,
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 12",13,13.592f,13.63,"range start",
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 12",13,13.593a,13.63@13.64,"range end",
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 14a",13,13.590d,13.58@13.59,,
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 17c",13,13.611d,13.93,"range start",
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 17c",13,13.611e,13.93@13.94,"range end",
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 3",12,12.532f,12.43@12.44,,
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 4a",13,13.576c,13.37,,
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 4b",12,12.533d,12.45,"range start",
"Idomeneus of Lampsacus",historian,,,,,FGrH,338,"F 4b",12,12.533e,12.45@12.46,"range end",
Idomeneus,"Homeric hero",,,,,,,,1,1.13f,1.23,,
Idomeneus,"Homeric hero",,,,,,,,5,5.192f,5.20,,
"Ino of Thebes","daughter of Cadmus",,,,,,,,5,5.186b,5.2,,
"Ino of Thebes","daughter of Cadmus",,,,,,,,7,7.296c,7.47,,note
"Ino of Thebes","daughter of Cadmus",,,,,,,,8,8.344a,8.31@8.32,,
Insight,personified,,,,,,,,15,15.687c,15.35,,
Intelligence,personified,,,,,,,,15,15.687c,15.35,,
Iolaus,"companion of Heracles",,,,,,,,1,1.33c,1.59@1.60,,
Iolaus,"companion of Heracles",,,,,,,,9,9.392e,9.47@9.48,,
Iole,"concubine of Heracles",,,,,,,,13,13.560c,13.10,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"F 2",10,10.426e,10.28,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"F 4",3,3.93a,3.44@3.45,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"F 5",3,3.107a,3.69,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"F 6",13,13.603e,13.80@13.81,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"F 6",13,13.603f,13.81,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"T 3b",13,13.603e,13.80@13.81,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"T 3c",11,11.463a,11.7@11.8,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,FGrH,392,"T 3c",11,11.463b,11.8,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,PMG,,744,2,2.35d,2.2,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,PMG,,744,2,2.35e,2.2,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 10",11,11.495b,11.90,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 14",6,6.267d,6.93,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 1",11,11.468c,11.34,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 20",11,11.501f,11.104,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 21",6,6.258f,6.73@6.74,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 22",14,14.634f,14.36,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 23",14,14.634c,14.35,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 23",14,14.634f,14.36,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 24",15,15.690b,15.41,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 26",11,11.498e,11.99,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 29",10,10.411c,10.1,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 36",7,7.318e,7.106@7.107,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 38",3,3.91d,3.41,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 38",3,3.91e,3.41@3.42,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 39",4,4.184f,4.84,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 40",10,10.451d,10.74,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 40",10,10.451e,10.74@10.75,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 42",4,4.185a,4.84,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 45",4,4.184f,4.84,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 50",1,1.20a,1.35,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"F 51",11,11.478b,11.55@11.56,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"T 3",1,1.3f,1.5,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,TrGF,19,"T 4b",13,13.603e,13.80@13.81,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 26",10,10.447d,10.67@10.68,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 26",10,10.447e,10.68,range,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 26",10,10.447f,10.68,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 27.2-3",11,11.496c,11.94,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 27",11,11.463b,11.8,"range start",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 27",11,11.463c,11.8@11.9,"range end",
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 28",2,2.68b,2.77,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,"West2 ed.",,"fr 31",10,10.436f,10.48@10.49,,
"Ion of Chios","tragic, lyric, and elegiac poet and memoirist",,,,,,,,10,10.436f,10.48@10.49,,
Ion,"son of Creusa and Apollo",,,,,,,,15,15.681d,15.28,,
Ion,"son of Creusa and Apollo",,,,,,,,15,15.683a,15.31,,
Io,"lover of Zeus",,,,,,,,14,14.619c,14.10@14.11,,
Iphiclus,"beseiged Phalanthus king of Ialysus",,,,,,,,8,8.360e,8.61,"range start",
Iphiclus,"beseiged Phalanthus king of Ialysus",,,,,,,,8,8.360f,8.61,range,
Iphiclus,"beseiged Phalanthus king of Ialysus",,,,,,,,8,8.361a,8.61,range,
Iphiclus,"beseiged Phalanthus king of Ialysus",,,,,,,,8,8.361b,8.61,"range end",
Iphiclus,"love-interest of Harpalycê",,,,,,,,14,14.619e,14.11,,
Iphiclus,"son of Phylacus king of Phylace",,,,,,,,11,11.498d,11.99,,
Iphicrates,"son of Timotheus of Athens, general",,PAA,542925,,,,,12,12.532b,12.43,,
Iphicrates,"son of Timotheus of Athens, general",,PAA,542925,,,,,4,4.131a,4.6@4.7,,
Iphicrates,"son of Timotheus of Athens, general",,PAA,542925,,,,,4,4.131c,4.7,,
"Iphitus of Elis","co-founder of Olympic games",,,,,,,,14,14.635f,14.37,,
Iris,"messenger of the gods",,,,,,,,14,14.645b,14.53,,
Iris,"messenger of the gods",,,,,,,,4,4.135e,4.13,,
Irus,"plotted against Cnopus",,,,,,,,6,6.259a,6.74,,
Isanthus,"king of Crobyzoi",,,,,,,,12,12.536d,12.51,,
"Isarchus of Athens","eponymous archon for 424/3 BCE",,,,,,,,5,5.218d,5.59,,
Ischas,courtesan,,PAA,542560,,,,,13,13.587e,13.52,,
"Ischomachus of Athens","wealthy man",,PAA,542590,,,,,6,6.237a,6.30@6.31,,
"Ischomachus of Athens","wealthy man",,PAA,546610,,,,,12,12.537c,12.52,,
"Ischomachus of Mycone",glutton,,,,,,,,1,1.8a,1.14,,
Ischomachus,"herald and mimeactor",,Stephanis,#1304,,,,,10,10.452f,10.78,,
"Isidorus of Charax",historian,,,,,FGrH,781,"F 1",3,3.93d,3.45@3.46,"range start",
"Isidorus of Charax",historian,,,,,FGrH,781,"F 1",3,3.93e,3.46,range,
"Isidorus of Charax",historian,,,,,FGrH,781,"F 1",3,3.93f,3.46,range,
"Isidorus of Charax",historian,,,,,FGrH,781,"F 1",3,3.94a,3.46,"range end",
"Isocrates of Athens",orator,,PAA,542150,Areopagitus,,,49,13,13.566f,13.21,,
"Isocrates of Athens",orator,,PAA,542150,,,,,1,1.11a,1.18,"range start",
"Isocrates of Athens",orator,,PAA,542150,,,,,1,1.11b,1.18@1.19,"range end",
"Isocrates of Athens",orator,,PAA,542150,,,,,13,13.592d,13.62,,
"Isocrates of Athens",orator,,PAA,542150,,,,,2,2.60d,2.56,,
"Isocrates of Athens",orator,,PAA,542150,,,,,3,3.112b,3.77,,
"Isocrates of Athens",orator,,PAA,542150,,,,,5,5.215e,5.55,,
Isthmias,courtesan,,PAA,539827,,,,,13,13.587f,13.52@13.53,,
Isthmias,courtesan,,PAA,539827,,,,,13,13.593f,13.65,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 10",13,13.557a,13.4,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 12",3,3.74e,3.6,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 39a",14,14.650b,14.62@14.63,"range start",
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 39a",14,14.650c,14.63,"range end",
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 47",11,11.478b,11.55@11.56,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 59",6,6.272b,6.103,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"F 61",8,8.345d,8.35,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"T 2",6,6.272b,6.103,,
"Istrus of Cyrene",historian,,,,,FGrH,334,"T 6",9,9.387f,9.38@9.39,,
Janus,"Roman god of doors and beginnings",,,,,,,,15,15.692d,15.46,"range start",
Janus,"Roman god of doors and beginnings",,,,,,,,15,15.692e,15.46,range,
Janus,"Roman god of doors and beginnings",,,,,,,,15,15.692f,15.46@15.47,"range end",
Jason,"leader of Argonauts",,,,,,,,10,10.428f,10.33,,
Jason,"leader of Argonauts",,,,,,,,13,13.556c,13.3,,
Jason,"leader of Argonauts",,,,,,,,13,13.560d,13.10,,
Jason,"leader of Argonauts",,,,,,,,13,13.572d,13.30@13.31,,
Jason,"leader of Argonauts",,,,,,,,6,6.242f,6.41@6.42,,
Jason,"leader of Argonauts",,,,,,,,7,7.296d,7.47,,
Jocasta,"queen of Thebes",,,,,,,,4,4.160b,4.50@4.51,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 104",8,8.343e,8.31,"range start",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 104",8,8.343f,8.31,"range end",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 14",4,4.170e,4.70,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 15",4,4.175d,4.77,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 16",4,4.175d,4.77,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 6",3,3.83b,3.25,"range start",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 6",3,3.83c,3.25,"range end",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 80",1,1.14f,1.25@1.26,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 81",4,4.176f,4.79,"range start",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 81",4,4.177a,4.79,"range end",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 82",4,4.182e,4.80,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 83",4,4.183c,4.81,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 84",4,4.183c,4.81,"range start",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 84",4,4.183d,4.81,"range end",
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 86",14,14.660e,14.80,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 87",6,6.229c,6.15,,
Juba,"king of Mauretania and historian",,,,,FGrH,275,"F 96",3,3.98b,3.53,,
Jugurtha,"king of Numidia",,,,,,,,5,5.221c,5.64,,
"Julius Caesar","Roman general and dictator",,,,,,,,6,6.273b,6.105,,
"Julius Caesar","Roman general and dictator",,,,,,,,6,6.273d,6.105@6.106,,
Justice,personified,,,,,,,,12,12.546c,12.65@12.66,,
Keraôn,"Spartan deity",,,,,,,,2,2.39c,2.9,,
Keraôn,"Spartan deity",,,,,,,,4,4.173f,4.74,,
Korsês,"nickname of first Athenian to shave his beard",,,,,,,,13,13.565a,13.18,"range start",
Korsês,"nickname of first Athenian to shave his beard",,,,,,,,13,13.565b,13.18,"range end",
"Kourotrophos (Raiser of Children)",deity,,,,,,,,10,10.441f,10.58,,
"Kudoimos (Battle-din)",personified,,,,,,,,12,12.510c,12.2,,
Kêlêdones,"Pindaric singers",,,,,,,,7,7.290e,7.36@7.37,,
Kêrukês,"Athenian priestly family",,,,,,,,14,14.660a,14.78@14.79,"range start",
Kêrukês,"Athenian priestly family",,,,,,,,14,14.660b,14.79,"range end",
Kêrukês,"Athenian priestly family",,,,,,,,6,6.234f,6.26,,
"Labdacus of Sicily",cook,,,,,,,,9,9.403f,9.68,,
"Lachares of Athens",general,,PAA,602090,,,,,9,9.405f,9.70,,
Laches,"undesirable neighbor",,PAA,602162,,,,,11,11.482d,11.64,,
Lacius,"founder of Phaselis",,,,,,,,7,7.297e,7.50@7.51,"range start",
Lacius,"founder of Phaselis",,,,,,,,7,7.297f,7.51,range,
Lacius,"founder of Phaselis",,,,,,,,7,7.298a,7.51@7.52,"range end",
Lacydes,philosopher,,PAA,601060,,,,,10,10.438a,10.50,"range start",
Lacydes,philosopher,,PAA,601060,,,,,10,10.438b,10.50@10.51,"range end",
Lacydes,philosopher,,PAA,601060,,,,,13,13.606c,13.85,,
Laertes,"father of Odysseus",,,,,,,,1,1.25b,1.45@1.46,,
Laertes,"father of Odysseus",,,,,,,,2,2.68c,2.77@2.78,,
Laertes,"father of Odysseus",,,,,,,,5,5.190d,5.16,,
Lagisca,"courtesan associated with Isocrates",,PAA,600533,,,,,13,13.570e,13.26@13.27,,
Lagisca,"courtesan associated with Isocrates",,PAA,600533,,,,,13,13.586e,13.51,,
Lagisca,"courtesan associated with Isocrates",,PAA,600533,,,,,13,13.592d,13.62,,
Lagisca,"courtesan associated with Isocrates",,PAA,600533,,,,,13,13.592e,13.62@13.63,,
Lagis,"courtesan associated with Lysias",,PAA,600532,,,,,13,13.592c,13.62,,
Lagus,"son of Ptolemy I and Thaïs",,,,,,,,13,13.576e,13.37,,
Laius,"king of Thebes",,,,,,,,13,13.602f,13.79,"range start",
Laius,"king of Thebes",,,,,,,,13,13.603a,13.79@13.80,"range end",
Laius,"king of Thebes",,,,,,,,6,6.222d,6.1,,
"Lamia of Athens","courtesan associated with Demetrius Poliorcetes",,PAA,601325,,,,,13,13.577c,13.38,,
"Lamia of Athens","courtesan associated with Demetrius Poliorcetes",,PAA,601325,,,,,13,13.577d,13.38@13.39,"range start",
"Lamia of Athens","courtesan associated with Demetrius Poliorcetes",,PAA,601325,,,,,13,13.577e,13.39,range,
"Lamia of Athens","courtesan associated with Demetrius Poliorcetes",,PAA,601325,,,,,13,13.577f,13.39@13.40,"range end",
